Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
NGS001-23_18S_41_S104_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0007137605904227604)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0007137605904227604)	(27.0, 0.0007137605904227604)	(28.0, 0.0014275211808455208)	(29.0, 0.0007137605904227604)	(30.0, 0.002141281771268281)	(31.0, 0.0028550423616910416)	(32.0, 0.0035688029521138017)	(33.0, 0.006423845313804843)	(34.0, 0.004282563542536562)	(35.0, 0.027836663026487657)	(36.0, 0.07565862258481261)	(37.0, 0.7765715223799633)	(38.0, 6.659386308644355)	(39.0, 3.308994097199917)	(40.0, 13.996131417599909)	(41.0, 6.910630036473166)	(42.0, 10.349528561130025)	(43.0, 18.648422945975458)	(44.0, 9.971949208796385)	(45.0, 6.282520716901137)	(46.0, 7.801403253320771)	(47.0, 1.783687715466478)	(48.0, 4.608038371769341)	(49.0, 4.730805193322056)	(50.0, 2.424644725666117)	(51.0, 0.6516634190559802)	(52.0, 0.2062768106321778)	(53.0, 0.09921272206876369)	(54.0, 0.047108198967902186)	(55.0, 0.037829311292406305)	(56.0, 0.044966917196633906)	(57.0, 0.03854307188282906)	(58.0, 0.046394438377479426)	(59.0, 0.07565862258481261)	(60.0, 0.06566597431889395)	(61.0, 0.03640179011156078)	(62.0, 0.11420169446764165)	(63.0, 0.09778520088791817)	(64.0, 0.01641649357972349)	(65.0, 0.014988972398877969)	(66.0, 0.007137605904227603)	(67.0, 0.006423845313804843)	(68.0, 0.005710084723382083)	(69.0, 0.0035688029521138017)	(70.0, 0.0028550423616910416)	(71.0, 0.0007137605904227604)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0007137605904227604)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
NGS001-23_18S_41_S104_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0027054386079616547)	(22.0, 0.004734517563932896)	(23.0, 0.003381798259952068)	(24.0, 0.004058157911942482)	(25.0, 0.0027054386079616547)	(26.0, 0.00743995617189455)	(27.0, 0.006087236867913723)	(28.0, 0.006763596519904136)	(29.0, 0.011498114083837031)	(30.0, 0.019614429907721997)	(31.0, 0.040581579119424824)	(32.0, 0.06154872833112764)	(33.0, 0.16976627264959385)	(34.0, 0.4572191247455197)	(35.0, 0.37808504546264127)	(36.0, 0.8725039510676337)	(37.0, 3.141690583495472)	(38.0, 16.16973020013482)	(39.0, 43.29445768355837)	(40.0, 16.9049331418484)	(41.0, 7.462952400062224)	(42.0, 2.8880557139990666)	(43.0, 1.3466320671129137)	(44.0, 1.5481872434060568)	(45.0, 1.464995006211236)	(46.0, 1.0199503552015439)	(47.0, 0.6946213625941549)	(48.0, 0.5742293445398612)	(49.0, 0.4010812736303153)	(50.0, 0.17111899195357466)	(51.0, 0.10754118466647578)	(52.0, 0.07778135997889758)	(53.0, 0.052079693203261855)	(54.0, 0.06357780728709889)	(55.0, 0.05546149146321393)	(56.0, 0.05884328972316599)	(57.0, 0.0595196493751564)	(58.0, 0.05410877215923309)	(59.0, 0.06425416693908931)	(60.0, 0.07710500032690716)	(61.0, 0.06154872833112764)	(62.0, 0.04802153529131937)	(63.0, 0.02367258781966448)	(64.0, 0.01285083338781786)	(65.0, 0.008792675475875379)	(66.0, 0.004058157911942482)	(67.0, 0.005410877215923309)	(68.0, 0.002029078955971241)	(69.0, 0.004734517563932896)	(70.0, 0.0027054386079616547)	(71.0, 0.002029078955971241)	(72.0, 0.0013527193039808273)	(73.0, 0.0006763596519904137)	(74.0, 0.002029078955971241)	(75.0, 0.0013527193039808273)	(76.0, 0.0006763596519904137)	(77.0, 0.002029078955971241)	(78.0, 0.0013527193039808273)	(79.0, 0.0)	(80.0, 0.0006763596519904137)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0006763596519904137)	(85.0, 0.0006763596519904137)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0013527193039808273)	(90.0, 0.0006763596519904137)	(91.0, 0.0006763596519904137)	(92.0, 0.0006763596519904137)	(93.0, 0.0)	(94.0, 0.0006763596519904137)	(95.0, 0.002029078955971241)	(96.0, 0.0013527193039808273)	(97.0, 0.0013527193039808273)	(98.0, 0.0006763596519904137)	(99.0, 0.0006763596519904137)	(100.0, 0.0009018128693205515)
NGS001-23_18S_42_S110_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0006952217409742838)	(25.0, 0.0013904434819485675)	(26.0, 0.0006952217409742838)	(27.0, 0.0)	(28.0, 0.0006952217409742838)	(29.0, 0.0013904434819485675)	(30.0, 0.0013904434819485675)	(31.0, 0.004866552186819986)	(32.0, 0.002085665222922851)	(33.0, 0.004866552186819986)	(34.0, 0.00556177392779427)	(35.0, 0.013209213078511391)	(36.0, 0.05839862624183983)	(37.0, 0.8961408241158517)	(38.0, 5.13490777883606)	(39.0, 0.5276733013994813)	(40.0, 1.112354785558854)	(41.0, 4.886018395567266)	(42.0, 13.570728383818018)	(43.0, 31.604085122949964)	(44.0, 13.178623321908523)	(45.0, 11.29387718212724)	(46.0, 6.416896669192639)	(47.0, 1.2639131250912479)	(48.0, 0.9267305807187203)	(49.0, 4.192187098074931)	(50.0, 2.997796147081112)	(51.0, 0.6840981931186951)	(52.0, 0.2899074659862763)	(53.0, 0.22872795278053937)	(54.0, 0.06813173061547981)	(55.0, 0.04797030012722558)	(56.0, 0.06256995668768554)	(57.0, 0.057008182759891265)	(58.0, 0.05770340450086555)	(59.0, 0.08690271762178547)	(60.0, 0.06674128713353124)	(61.0, 0.036846752271637036)	(62.0, 0.09107404806763117)	(63.0, 0.07369350454327407)	(64.0, 0.012513991337537108)	(65.0, 0.015294878301434242)	(66.0, 0.01112354785558854)	(67.0, 0.004171330445845702)	(68.0, 0.002780886963897135)	(69.0, 0.002780886963897135)	(70.0, 0.0)	(71.0, 0.0006952217409742838)	(72.0, 0.0)	(73.0, 0.002085665222922851)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
NGS001-23_18S_42_S110_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0006782251300496688)	(19.0, 0.002034675390149006)	(20.0, 0.0)	(21.0, 0.0027129005201986752)	(22.0, 0.0027129005201986752)	(23.0, 0.003391125650248344)	(24.0, 0.004747575910347681)	(25.0, 0.006104026170447019)	(26.0, 0.0013564502600993376)	(27.0, 0.004747575910347681)	(28.0, 0.004747575910347681)	(29.0, 0.008138701560596024)	(30.0, 0.02102497903153973)	(31.0, 0.023059654421688735)	(32.0, 0.02984190572218542)	(33.0, 0.0542580104039735)	(34.0, 0.11462004697839402)	(35.0, 0.22177961752624167)	(36.0, 0.5513970307303806)	(37.0, 2.3595452274427977)	(38.0, 15.863685791861752)	(39.0, 49.1360542218384)	(40.0, 15.552380457168955)	(41.0, 7.996952508415644)	(42.0, 2.7637674049524)	(43.0, 1.1190714645819535)	(44.0, 0.8640588156832779)	(45.0, 0.8891531454951158)	(46.0, 0.8009838785886588)	(47.0, 0.4333858581017383)	(48.0, 0.2516215232484271)	(49.0, 0.12411519879908937)	(50.0, 0.05764913605422184)	(51.0, 0.04815398423352648)	(52.0, 0.04544108371332781)	(53.0, 0.0325548062423841)	(54.0, 0.03798060728278145)	(55.0, 0.03933705754288079)	(56.0, 0.052901560143874156)	(57.0, 0.06104026170447018)	(58.0, 0.07663943969561256)	(59.0, 0.07392653917541389)	(60.0, 0.06443138735471853)	(61.0, 0.055614460664072836)	(62.0, 0.041371732933029794)	(63.0, 0.02577255494188741)	(64.0, 0.01695562825124172)	(65.0, 0.018312078511341055)	(66.0, 0.006104026170447019)	(67.0, 0.002034675390149006)	(68.0, 0.0027129005201986752)	(69.0, 0.0013564502600993376)	(70.0, 0.0013564502600993376)	(71.0, 0.004069350780298012)	(72.0, 0.0013564502600993376)	(73.0, 0.003391125650248344)	(74.0, 0.0013564502600993376)	(75.0, 0.0006782251300496688)	(76.0, 0.0013564502600993376)	(77.0, 0.0013564502600993376)	(78.0, 0.0006782251300496688)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0006782251300496688)	(82.0, 0.0)	(83.0, 0.0006782251300496688)	(84.0, 0.0)	(85.0, 0.0006782251300496688)	(86.0, 0.0013564502600993376)	(87.0, 0.0006782251300496688)	(88.0, 0.0006782251300496688)	(89.0, 0.0013564502600993376)	(90.0, 0.0013564502600993376)	(91.0, 0.0006782251300496688)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0006782251300496688)	(98.0, 0.0)	(99.0, 0.0013564502600993376)	(100.0, 0.0018086003467991166)
NGS001-23_18S_43_S116_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.000954189368422057)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.000954189368422057)	(29.0, 0.001908378736844114)	(30.0, 0.0)	(31.0, 0.000954189368422057)	(32.0, 0.000954189368422057)	(33.0, 0.003816757473688228)	(34.0, 0.006679325578954399)	(35.0, 0.040075953473726396)	(36.0, 0.02957987042108377)	(37.0, 0.03148824915792788)	(38.0, 0.19465463115809964)	(39.0, 1.204186982948636)	(40.0, 3.013330025476856)	(41.0, 4.035266839056879)	(42.0, 19.815650614020857)	(43.0, 42.53585366551846)	(44.0, 12.308088663276113)	(45.0, 4.019999809162126)	(46.0, 3.2366103376876176)	(47.0, 2.561044264844801)	(48.0, 0.3749964217898684)	(49.0, 1.220408202211811)	(50.0, 1.1230808866327613)	(51.0, 0.5562924017900592)	(52.0, 0.4112556177899066)	(53.0, 1.6774649096859762)	(54.0, 0.8081983950534823)	(55.0, 0.09160217936851749)	(56.0, 0.06393068768427783)	(57.0, 0.04389271094741463)	(58.0, 0.058205551473745475)	(59.0, 0.0601139302105896)	(60.0, 0.07061001326323223)	(61.0, 0.050572036526369026)	(62.0, 0.12499880726328948)	(63.0, 0.08683123252640719)	(64.0, 0.040075953473726396)	(65.0, 0.018129598000019082)	(66.0, 0.00954189368422057)	(67.0, 0.006679325578954399)	(68.0, 0.003816757473688228)	(69.0, 0.03530500663161611)	(70.0, 0.015267029894752912)	(71.0, 0.0028625681052661714)	(72.0, 0.0028625681052661714)	(73.0, 0.000954189368422057)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
NGS001-23_18S_43_S116_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.000911541020865174)	(18.0, 0.000911541020865174)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.001823082041730348)	(22.0, 0.001823082041730348)	(23.0, 0.003646164083460696)	(24.0, 0.005469246125191045)	(25.0, 0.0045577051043258696)	(26.0, 0.000911541020865174)	(27.0, 0.0027346230625955223)	(28.0, 0.006380787146056218)	(29.0, 0.010026951229516913)	(30.0, 0.010026951229516913)	(31.0, 0.019142361438168654)	(32.0, 0.10026951229516914)	(33.0, 0.4411858540987443)	(34.0, 0.293516208718586)	(35.0, 0.16681200681832684)	(36.0, 0.35732408017914824)	(37.0, 1.3426999237344013)	(38.0, 11.764348415285935)	(39.0, 49.314369228805916)	(40.0, 17.423195072816934)	(41.0, 2.4957993151288465)	(42.0, 1.2287572961262545)	(43.0, 1.0801761097252311)	(44.0, 1.1175492915807033)	(45.0, 1.397392384986312)	(46.0, 3.305247741657121)	(47.0, 4.463816379176757)	(48.0, 1.6425969195990435)	(49.0, 0.7839252779440496)	(50.0, 0.25067378073792285)	(51.0, 0.10756184046209054)	(52.0, 0.07110019962748357)	(53.0, 0.060161707377101484)	(54.0, 0.062896330439697)	(55.0, 0.09571180719084327)	(56.0, 0.08112715085700048)	(57.0, 0.07292328166921391)	(58.0, 0.07292328166921391)	(59.0, 0.07383482269007909)	(60.0, 0.05742708431450596)	(61.0, 0.05013475614758457)	(62.0, 0.025523148584224872)	(63.0, 0.018230820417303478)	(64.0, 0.012761574292112436)	(65.0, 0.012761574292112436)	(66.0, 0.0045577051043258696)	(67.0, 0.008203869187786567)	(68.0, 0.010026951229516913)	(69.0, 0.02278852552162935)	(70.0, 0.023700066542494524)	(71.0, 0.006380787146056218)	(72.0, 0.000911541020865174)	(73.0, 0.0)	(74.0, 0.000911541020865174)	(75.0, 0.000911541020865174)	(76.0, 0.001823082041730348)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.000911541020865174)	(82.0, 0.0)	(83.0, 0.000911541020865174)	(84.0, 0.0)	(85.0, 0.000911541020865174)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.000911541020865174)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.000911541020865174)	(96.0, 0.0)	(97.0, 0.000911541020865174)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.001215388027820232)
NGS001-23_18S_44_S122_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0021276369400325527)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0010638184700162763)	(33.0, 0.005319092350081382)	(34.0, 0.00851054776013021)	(35.0, 0.009574366230146488)	(36.0, 0.010638184700162765)	(37.0, 0.11914766864182297)	(38.0, 0.777651301581898)	(39.0, 0.7446729290113935)	(40.0, 4.229742236784715)	(41.0, 20.4902075509835)	(42.0, 21.399772342847417)	(43.0, 7.7137477260880205)	(44.0, 5.222284869309901)	(45.0, 4.253146243125073)	(46.0, 4.070169466282274)	(47.0, 0.8106296741524027)	(48.0, 0.8297784066126955)	(49.0, 3.9435750683503366)	(50.0, 4.172296039403836)	(51.0, 11.916894501122329)	(52.0, 4.0861267433325175)	(53.0, 1.1925405048882458)	(54.0, 0.4659524898671291)	(55.0, 0.5595685152285614)	(56.0, 0.642546355889831)	(57.0, 0.8212678588525655)	(58.0, 0.592546887799066)	(59.0, 0.4372293911766896)	(60.0, 0.1531898596823438)	(61.0, 0.04680801268071616)	(62.0, 0.040425101860618505)	(63.0, 0.022340187870341807)	(64.0, 0.0723396559611068)	(65.0, 0.037233646450569674)	(66.0, 0.03085073563047202)	(67.0, 0.03829746492058595)	(68.0, 0.015957277050244148)	(69.0, 0.0031914554100488293)	(70.0, 0.0021276369400325527)	(71.0, 0.004255273880065105)	(72.0, 0.004255273880065105)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
NGS001-23_18S_44_S122_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0022468291623446413)	(22.0, 0.004493658324689283)	(23.0, 0.0022468291623446413)	(24.0, 0.0)	(25.0, 0.0022468291623446413)	(26.0, 0.004493658324689283)	(27.0, 0.008987316649378565)	(28.0, 0.008987316649378565)	(29.0, 0.006740487487033924)	(30.0, 0.006740487487033924)	(31.0, 0.01572780413641249)	(32.0, 0.04044292492220354)	(33.0, 0.06628146028916691)	(34.0, 0.147167310133574)	(35.0, 0.2527682807637721)	(36.0, 0.6010268009271915)	(37.0, 2.460277932767382)	(38.0, 10.118595132619092)	(39.0, 32.27233067333726)	(40.0, 13.934834464861465)	(41.0, 5.99341679055433)	(42.0, 3.2994686249031053)	(43.0, 2.7063057260441203)	(44.0, 6.876420651355774)	(45.0, 11.810457491864607)	(46.0, 4.7082305096931965)	(47.0, 1.5862613886153165)	(48.0, 0.7942541088888307)	(49.0, 0.4459955887254113)	(50.0, 0.28647071819894177)	(51.0, 0.1415502372277124)	(52.0, 0.13593316432185082)	(53.0, 0.2291765745591534)	(54.0, 0.22692974539680874)	(55.0, 0.14379706639005704)	(56.0, 0.10784779979254279)	(57.0, 0.07976243526323476)	(58.0, 0.06403463112682227)	(59.0, 0.09436682481847493)	(60.0, 0.05617072905861603)	(61.0, 0.04044292492220354)	(62.0, 0.028085364529308016)	(63.0, 0.03707268117868658)	(64.0, 0.030332193691652656)	(65.0, 0.02246829162344641)	(66.0, 0.032579022853997296)	(67.0, 0.021344877042274092)	(68.0, 0.010110731230550885)	(69.0, 0.010110731230550885)	(70.0, 0.003370243743516962)	(71.0, 0.0022468291623446413)	(72.0, 0.004493658324689283)	(73.0, 0.004493658324689283)	(74.0, 0.0011234145811723207)	(75.0, 0.0011234145811723207)	(76.0, 0.0011234145811723207)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0011234145811723207)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0011234145811723207)	(94.0, 0.0011234145811723207)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0011234145811723207)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0014978861082297608)
NGS001-23_18S_47_S140_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.00086425194672751)	(28.0, 0.0)	(29.0, 0.00086425194672751)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.00086425194672751)	(34.0, 0.00518551168036506)	(35.0, 0.01987779477473273)	(36.0, 0.03370582592237289)	(37.0, 0.3802708565601044)	(38.0, 4.056798637938932)	(39.0, 2.4976881260425037)	(40.0, 0.6404106925250849)	(41.0, 1.6230651559542637)	(42.0, 8.255334595141175)	(43.0, 2.289403406881174)	(44.0, 0.5392932147579662)	(45.0, 0.6620169911932727)	(46.0, 4.9227790885598965)	(47.0, 1.0215458010319167)	(48.0, 0.6162116380167146)	(49.0, 0.8703017103546027)	(50.0, 0.4139766824824773)	(51.0, 0.3785423526666494)	(52.0, 0.4260762097366625)	(53.0, 0.5911483315616168)	(54.0, 1.3732963433500134)	(55.0, 29.894474837304568)	(56.0, 35.286542732937505)	(57.0, 2.386199624914655)	(58.0, 0.42089069805629736)	(59.0, 0.12790928811567148)	(60.0, 0.07173291157838334)	(61.0, 0.046669605123285544)	(62.0, 0.057040628484015664)	(63.0, 0.04061984149619297)	(64.0, 0.01469228309436767)	(65.0, 0.01469228309436767)	(66.0, 0.00518551168036506)	(67.0, 0.00345700778691004)	(68.0, 0.006049763627092569)	(69.0, 0.00172850389345502)	(70.0, 0.00172850389345502)	(71.0, 0.0)	(72.0, 0.00086425194672751)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
